	url
369	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-pempti-06-aygoystoy-2020
370	https://www.civilprotection.gr/el/simantika-themata/ektakti-enimerosi-toy-yfypoyrgoy-politikis-prostasias-kai-diaheirisis-kriseon
371	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-triti-4-aygoystoy-2020
372	https://www.civilprotection.gr/el/meiname-spiti-kai-kerdisame-sas-eyharistoyme-oloys-i-nea-syllektiki-ekdosi-grammatosimon-apo-ta-elta
373	https://www.civilprotection.gr/el/metavoli-toy-kairoy-apo-proi-tis-tetartis-05-08-2020-me-ishyres-kataigides-ishyroys-anemoys-kai
374	https://www.civilprotection.gr/el/epeigoysa-anakoinosi-enimerosi-toy-yfypoyrgoy-politikis-prostasias-kai-diaheirisis-kriseon-gia-tin
375	https://www.civilprotection.gr/el/simantika-themata/episkepsi-toy-prothypoyrgoy-kyriakoy-mitsotaki-sti-nea-domi-tis-politikis
376	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-18
377	https://www.civilprotection.gr/el/metavoli-toy-kairoy-apo-apogeyma-toy-savvatoy-01-08-20-me-ishyres-kataigides-ishyroys-anemoys-kai
378	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-savvato-1-aygoystoy-2020
379	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-tetarti-5-aygoystoy-2020
380	https://www.civilprotection.gr/el/kiryxi-periohon-toy-dimoy-korinthion-se-katastasi-ektaktis-anagkis-politikis-prostasias
381	https://www.civilprotection.gr/el/simantika-themata/energopoiisi-tis-ypiresias-copernicusemergency-management-service-mapping-tis-ee-1
382	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-savvato-25-ioylioy-2020
383	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-pempti-30-ioylioy-2020
384	https://www.civilprotection.gr/el/apantisi-toy-yfypoyrgeioy-politikis-prostasias-kai-diaheirisis-kriseon-stin-anakoinosi-toy-tomearhi
385	https://www.civilprotection.gr/el/sto-grammatiko-ileias-o-genikos-grammateas-politikis-prostasias-enimerosi-gia-dasikes-pyrkagies
386	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-paraskeyi-24-ioylioy-2020
387	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-dimosiografon-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis
388	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-tetarti-29-ioylioy-2020
389	https://www.civilprotection.gr/el/simantika-themata/ypohreotiko-arnitiko-apotelesma-moriakoy-eleghoy-pcr-gia-koronoio-gia-epivates
390	https://www.civilprotection.gr/el/me-asfaleia-i-anagkastiki-prosgeiosi-aeroskafoys-sto-aerodromio-makedonia
391	https://www.civilprotection.gr/el/simantika-themata/enimerosi-diapisteymenon-dimosiografon-apo-ton-yfypoyrgo-politikis-prostasias-kai
392	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-paraskeyi-10-ioylioy-2020
393	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-deytera-13-ioylioy-2020
394	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-triti-14-ioylioy-2020
395	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-pempti-23-ioylioy-2020
396	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-tetarti-22-ioylioy-2020
397	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-triti-21-ioylioy-2020-0
398	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-triti-21-ioylioy-2020
399	https://www.civilprotection.gr/el/poly-ypsilos-kindynos-pyrkagias-katigoria-kindynoy-4-gia-ayrio-pempti-16-ioylioy-2020
400	https://www.civilprotection.gr/el/simantika-themata/nea-kampania-tis-genikis-grammateias-politikis-prostasias-se-oles-tis-pyles
401	https://www.civilprotection.gr/el/simantika-themata/episkepsi-toy-nikoy-hardalia-kai-sta-18-aerodromia-tis-horas-poy-anoigoyn-apo-1i
402	https://www.civilprotection.gr/el/sta-aerodromia-tis-karpathoy-rodoy-ko-samoy-hioy-kai-lesvoy-o-nikos-hardalias-oloklirothike-i-3i
403	https://www.civilprotection.gr/el/simantika-themata/i-hora-apokta-akoma-ena-geniko-shedio-ektakton-anagkon
404	https://www.civilprotection.gr/el/metavoli-toy-kairoy-provlepetai-apo-vrady-toy-savvatoy-me-vrohes-kai-kataigides-kata-topoys-ishyres
405	https://www.civilprotection.gr/el/oloklirothike-i-episkepsi-sta-18-perifereiaka-aerodromia-tis-horas-sta-aerodromia-tis-limnoy-tis
406	https://www.civilprotection.gr/el/se-pliri-etoimotita-ta-aerodromia-ton-kythiron-hanion-kai-irakleioy-oloklirosi-tis-2i-imeras
407	https://www.civilprotection.gr/el/arsi-tis-karantinas-ston-ehino-synehizontai-ta-aystira-metra-ygieinis-kai-periorismoy-metakiniseon
408	https://www.civilprotection.gr/el/aystiropoiisi-ton-orizontion-perioristikon-metron-stin-pe-xanthis
409	https://www.civilprotection.gr/el/etoima-na-ypodehthoyn-episkeptes-ta-aerodromia-tis-zakynthoy-tis-kefalonias-tis-kerkyras-ton
410	https://www.civilprotection.gr/el/paratasi-ton-metron-tis-karantinas-ston-ehino-gia-alles-5-imeres
411	https://www.civilprotection.gr/el/simantika-themata/se-apolyti-apomonosi-gia-7-imeres-o-ehinos
412	https://www.civilprotection.gr/el/metavoli-toy-kairoy-me-vrohes-kai-kataigides-kata-topoys-ishyres-poy-tha-synodeyontai-apo
413	https://www.civilprotection.gr/el/stin-xanthi-o-nikos-hardalias-me-ton-sotiri-tsiodra
414	https://www.civilprotection.gr/el/simantika-themata/sti-thessaloniki-epomeno-48oro-o-nikos-hardalias-seira-syskepseon-gia-anoigma-toy
415	https://www.civilprotection.gr/el/simantika-themata/i-ellada-enishyei-veltionei-domika-systima-politikis-prostasias-eggyomeni-tin
416	https://www.civilprotection.gr/el/simantika-themata/lipsi-ektakton-metron-stin-periohi-tis-xanthis-logo-ayximenoy-epidimiologikoy
417	https://www.civilprotection.gr/el/simantika-themata/sti-granitsa-eyrytanias-stis-prespes-florinis-sti-thessaloniki-kai-sti-halkidiki-o
418	https://www.civilprotection.gr/el/o-nikos-hardalias-sto-symvoylio-tis-eyropis-antimetopisi-toy-koronoioy-sto-plaisio-mias-dimokratikis
419	https://www.civilprotection.gr/el/simantika-themata/lipsi-ektakton-metron-stin-periohi-toy-iasmoy-logo-ayximenoy-epidimiologikoy
420	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-17
421	https://www.civilprotection.gr/el/ishyres-vrohes-kai-kataigides-anamenontai-simera-deytera-01-06-2020-kai-ayrio-triti-02-06-2020
422	https://www.civilprotection.gr/el/simantika-themata/ekdosi-imerisioy-harti-provlepsis-kindynoy-pyrkagias-gia-tin-antipyriki-periodo
423	https://www.civilprotection.gr/el/12-kroysmata-koronoioy-stin-ptisi-apo-ntoha-se-karantina-kai-oi-91-epivates-tis-ptisis-prosorini
424	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-15
425	https://www.civilprotection.gr/el/simantika-themata/covid19-epiheirisi-mazikoy-moriakoy-eleghoy-gia-tin-antimetopisi-toy
426	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-16
427	https://www.civilprotection.gr/el/kiryxi-toy-dimoy-leroy-se-katastasi-ektaktis-anagkis-politikis-prostasias
428	https://www.civilprotection.gr/el/proskairi-metavoli-toy-kairoy-me-vrohes-kai-sporadikes-kataigides
429	https://www.civilprotection.gr/el/energopoiisi-mnimonioy-synergasias-tis-genikis-grammateias-politikis-prostasias-me-tin-eagme-sti-0
430	https://www.civilprotection.gr/el/se-exelixi-epiheirisiako-shedio-imera-0-imera-7-imera-14-stin-synoikia-roma-tis-neas-smyrnis-larisas
431	https://www.civilprotection.gr/el/simantika-themata/episkepsi-toy-prothypoyrgoy-kyriakoy-mitsotaki-ston-ymitto-enimerosi-gia-tin
432	https://www.civilprotection.gr/el/simantika-themata/35-kroysmata-se-synolo-637-deigmaton-sti-nea-smyrni-larisas-se-katastasi
433	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-14
434	https://www.civilprotection.gr/el/metavoli-toy-kairoy-apo-tin-pempti-21-05-2020-me-vrohes-kai-kataigides-kata-topoys-ishyres-kai
435	https://www.civilprotection.gr/el/anoigoyn-oi-organomenes-paralies-oloklirothikan-oi-eleghoi-sti-larisa-synehizetai-i-ihnilatisi-sti
436	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-n-hardalia-ton-ypopterarho
437	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-12
438	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-11
439	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-13
440	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-28
441	https://www.civilprotection.gr/el/i-politiki-prostasia-enonei-den-theloyme-na-dihazei
442	https://www.civilprotection.gr/el/simantika-themata/koini-syskepsi-toy-ypoyrgeioy-esoterikon-toy-yfypoyrgeioy-politikis-prostasias
443	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-10
444	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-7
445	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-9
446	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-6
447	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-8
448	https://www.civilprotection.gr/el/simantika-themata/eyreia-syskepsi-gia-tin-antipyriki-periodo-ypo-ton-yetha-nikolao-panagiotopoylo
449	https://www.civilprotection.gr/el/simantika-themata/kai-neo-enimerotiko-spot-tis-gg-politikis-prostasias-gia-ton-syghrotismo-stis
450	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-ton-ekprosopo
451	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-23
452	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-ton-ekprosopo-toy
453	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-26
454	https://www.civilprotection.gr/el/simantika-themata/paremvasi-yfypoyrgoy-politikis-prostasias-diaheirisis-kriseon-nikoy-hardalia-stin
455	https://www.civilprotection.gr/el/proskairi-metavoli-toy-kairoy-me-ishyres-vrohes-kai-kataigides-oi-opoies-tha-synodeyontai-topika-apo
456	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-25
457	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-24
458	https://www.civilprotection.gr/el/simantika-themata/eyreia-syskepsi-ypo-ton-mihali-hrysohoidi-kai-ton-niko-hardalia-gia-tin-antipyriki
459	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-27
460	https://www.civilprotection.gr/el/paratasi-tis-karantinas-tis-synoikias-neas-smyrnis-larisas
461	https://www.civilprotection.gr/el/simantika-themata/ena-monadiko-pasha-oi-eyhes-toy-dionysi-savvopoyloy-kai-tis-genikis-grammateias
462	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-20
463	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-17
464	https://www.civilprotection.gr/el/simantika-themata/perioristika-metra-metakinisis-politon-sto-dimo-ermionidas-logo-koronoioy-covid-19
465	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-22
466	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-19
467	https://www.civilprotection.gr/el/simantika-themata/karantina-ton-oikismon-zoympoyli-kai-arnaoyti-toy-dimoy-mykis
468	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-18
469	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-21
470	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-16
471	https://www.civilprotection.gr/el/se-karantina-oikos-eygirias-stin-nea-makri-attikis-logo-epidimiologikis-exarsis-koronoioy-covid-19
472	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-14
473	https://www.civilprotection.gr/el/amesi-paremvasi-eisaggelea-zitise-o-yfypoyrgos-politikis-prostasias-kai-diaheirisis-kriseon-nikos
474	https://www.civilprotection.gr/el/simantika-themata/stin-xanthi-o-yfypoyrgos-politikis-prostasias-kai-diaheirisis-kriseon-nikos
475	https://www.civilprotection.gr/el/simantika-themata/se-karantina-o-oikismos-roma-tis-synoikias-neas-smyrnis-larisas-logo-koronoioy
476	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-13
477	https://www.civilprotection.gr/el/simantika-themata/episkepsi-toy-prothypoyrgoy-sto-diavathmismeno-thalamo-epiheiriseon-tis-genikis
478	https://www.civilprotection.gr/el/simantika-themata/periorismos-kinisis-politon-se-periohes-tis-polis-ton-ioanninon
479	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-15
480	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-11
481	https://www.civilprotection.gr/el/kiryxi-koinotiton-tis-perifereiakis-enotitas-voiotias-se-katastasi-ektaktis-anagkis-politikis
482	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-10
483	https://www.civilprotection.gr/el/kiryxi-periohon-ton-perifereion-thessalias-stereas-elladas-kai-anatolikis-makedonias-thrakis-se
484	https://www.civilprotection.gr/el/kiryxi-toy-dimoy-skiathoy-se-katastasi-ektaktis-anagkis-politikis-prostasias
485	https://www.civilprotection.gr/el/kiryxi-toy-dimoy-farkadonas-tis-koinotitas-loykision-tis-koinotitas-ardamerioy-kai-koinotiton-toy
486	https://www.civilprotection.gr/el/simantika-themata/prostheta-perioristika-metra-stin-mykono-kai-tin-santorini-logo-koronoioy-covid-19
487	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-12
488	https://www.civilprotection.gr/el/kiryxi-koinotiton-toy-dimoy-notioy-pilioy-kai-tis-koinotitas-skopeloy-se-katastasi-ektaktis-0
489	https://www.civilprotection.gr/el/simantika-themata/menoyme-spiti-vgainoyme-nikites-nea-kampania-tis-genikis-grammateias-politikis
490	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-5
491	https://www.civilprotection.gr/el/kakokairia-me-ishyres-vrohes-kai-kataigides-poly-thyellodeis-anemoys-kai-hionoptoseis-sta-ipeirotika
492	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-8
493	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-9
494	https://www.civilprotection.gr/el/simantika-themata/prostheta-perioristika-metra-gia-ti-metakinisi-ton-politon-stoys-dimoys-xanthis
495	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-7
496	https://www.civilprotection.gr/el/simantika-themata/periorismos-kinisis-politon-stin-paraliaki-zoni-tis-patras-kai-stin-paralia-voloy
497	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-6
498	https://www.civilprotection.gr/el/simantika-themata/kiryxi-prosorinis-epivolis-periorismoy-kat-oikon-karantina-ton-katoikon-tis-3
499	https://www.civilprotection.gr/el/simantika-themata/kiryxi-prosorinis-epivolis-periorismoy-kat-oikon-karantina-ton-katoikon-tis-2
500	https://www.civilprotection.gr/el/simantika-themata/ta-horia-tis-voreias-elladas-poy-vriskontai-se-karantina-episkefthike-o-yfypoyrgos
501	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton
502	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-2
503	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-3
504	https://www.civilprotection.gr/el/epideinosi-toy-kairoy-me-simantiki-ptosi-tis-thermokrasias-ishyres-vrohes-kai-kataigides-pyknes
505	https://www.civilprotection.gr/el/simantika-themata/kiryxi-prosorinis-epivolis-periorismoy-kat-oikon-karantina-ton-katoikon-tis
506	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-1
507	https://www.civilprotection.gr/el/simantika-themata/periorismos-kinisis-politon-sti-nea-paralia-thessalonikis
508	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-4
509	https://www.civilprotection.gr/el/enimerosi-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-kriseon-niko-hardalia-kai-ton-0
510	https://www.civilprotection.gr/el/epideinosi-toy-kairoy-apo-vrady-tis-tetartis-25-03-2020-me-ishyres-vrohes-kai-kataigides
511	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-4
512	https://www.civilprotection.gr/el/simantika-themata/syskepsi-ypo-ton-yfypoyrgo-politikis-prostasias-diaheirisis-kriseon-ston-diethni
513	https://www.civilprotection.gr/el/simantika-themata/nikos-hardalias-menoyme-spiti-apofeygoyme-ton-syghrotismo-akoloythoyme-toys
514	https://www.civilprotection.gr/el/koini-synenteyxi-typoy-gia-ton-periorismo-kykloforias-politon-se-oli-tin-epikrateia-logo-koronoioy
515	https://www.civilprotection.gr/el/simantika-themata/dieykriniseis-toy-yfypoyrgoy-politikis-prostasias-nikoy-hardalia-shetika-me-ton
516	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-3
517	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-5
518	https://www.civilprotection.gr/el/simantika-themata/enimerosi-shetika-me-tin-mi-pragmatopoiisi-ptiseon-apo-inomeno-vasileio-pros-tin
519	https://www.civilprotection.gr/el/kiryxi-periohon-tis-ipeiroy-se-katastasi-ektaktis-anagkis-politikis-prostasias
520	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-0
521	https://www.civilprotection.gr/el/simantika-themata/kiryxi-prosorinis-epivolis-periorismoy-kat-oikon-karantina-ton-katoikon-ton
522	https://www.civilprotection.gr/el/simantika-themata/syskepsi-toy-yfypoyrgoy-politikis-prostasias-kai-diaheirisis-kriseon-nikoy
523	https://www.civilprotection.gr/el/i-geniki-grammateia-politikis-prostasias-enimeronei-gia-ton-arithmo-1135
524	https://www.civilprotection.gr/el/simantika-themata/epiprostheta-metra-gia-ton-periorismo-tis-exaplosis-toy-koronoioy
525	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis
526	https://www.civilprotection.gr/el/22-hrisimes-erotiseis-kai-apantiseis-gia-ola-ta-nea-metra-kai-tis-rythmiseis-shetika-me-ton-koronoio
527	https://www.civilprotection.gr/el/simantika-themata/sti-noimatiki-tria-tileoptika-spot-me-odigies-prostasias-apo-ton-koronoio-menoyme
528	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-2
529	https://www.civilprotection.gr/el/enimerosi-diapisteymenon-syntakton-ygeias-apo-ton-yfypoyrgo-politikis-prostasias-kai-diaheirisis-1
530	https://www.civilprotection.gr/el/oloklirothike-me-epityhia-i-epiheirisi-exoydeterosis-narkis-se-thalassia-periohi-toy-dimoy-skopeloy
531	https://www.civilprotection.gr/el/metavoli-toy-kairoy-apo-simera-paraskeyi-06-03-2020-kai-apo-ta-voreiodytika-me-ishyres-vrohes
532	https://www.civilprotection.gr/el/simantika-themata/nea-enimerotiki-kampania-tis-ggpp-gia-ton-koronoio-gia-tis-eypatheis-omades
533	https://www.civilprotection.gr/el/metavoli-toy-kairoy-apo-simera-triti-03-03-2020-me-ishyres-vrohes-kataigides-kai-thyellodeis-notioys
534	https://www.civilprotection.gr/el/simantika-themata/1i-martioy-pagkosmia-imera-politikis-prostasias
535	https://www.civilprotection.gr/el/simantika-themata/energopoiisi-toy-eyropaikoy-mihanismoy-politikis-prostasias-apo-tin-ggpp-gia-tin
536	https://www.civilprotection.gr/el/epideinosi-toy-kairoy-apo-simera-apogeyma-28-02-2020-me-ishyres-vrohes-kataigides-hionoptoseis-kai
537	https://www.civilprotection.gr/el/simantika-themata/i-ggpp-eyharistei-ta-krati-meli-toy-eyropaikoy-mihanismoy-politikis-prostasias-gia
538	https://www.civilprotection.gr/el/simantika-themata/epiheirisi-exoydeterosis-narkis-se-thalassia-periohi-toy-dimoy-skopeloy-organomeni
539	https://www.civilprotection.gr/el/epikairopoiimeno-deltio-epideinosis-kairoy-me-ishyres-vrohes-kai-kataigides-oi-opoies-tha
540	https://www.civilprotection.gr/el/simantika-themata/paroysiastikan-ta-shedia-egkelados-seismoys-talos-ifaisteiako-symplegma-santorinis
541	https://www.civilprotection.gr/el/simantika-themata/syskepseis-toy-ggpp-nikoy-hardalia-me-anotata-stelehi-toy-ps-gia-tin-proetoimasia
542	https://www.civilprotection.gr/el/simantika-themata/enimerotiki-kampania-gia-ton-koronoio-apo-ti-ggpp-me-thema-den-fovomaste
543	https://www.civilprotection.gr/el/simantika-themata/nea-eyreia-syskepsi-ypo-ton-ggpp-niko-hardalia-gia-tin-proetoimasia-tis
544	https://www.civilprotection.gr/el/simantika-themata/se-exi-glosses-i-enimerosi-tis-genikis-grammateias-politikis-prostasias-me-odigies
545	https://www.civilprotection.gr/el/simantika-themata/tehnikos-symvoylos-tis-genikis-grammateias-politikis-prostasias-i-pagkosmia
546	https://www.civilprotection.gr/el/emfasi-stin-prolipsi-syskepsi-toy-ggpp-nikoy-hardalia-stin-thessaloniki-me-toys-epikefalis-ton
547	https://www.civilprotection.gr/el/simantika-themata/episkepsi-ggpp-nikoy-hardalia-ston-volo-syskepseis-me-dimarhoys-voloy-almyroy-kai
548	https://www.civilprotection.gr/el/simantika-themata/stin-ptolemaida-stin-kozani-o-ggpp-nikos-hardalias-aponomi-ptyhion-stoys-neoys
549	https://www.civilprotection.gr/el/simantika-themata/sto-loyxemvoyrgo-o-ggpp-nikos-hardalias-synantiseis-me-eyropaiki-trapeza
